Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG_,_3P,_3PA,_3P_,_2P,_2PA,_2P_,FT,FTA,FT_,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,string_field_29,ORtg,DRtg
371,Dwight Powell\poweldw01,PF,23,BOS,5,0,9,22.3,27.8,0.8,0.0,0.0,,22.3,27.8,0.8,5.6,11.1,0.5,0.0,5.6,5.6,0.0,11.1,0.0,11.1,5.6,50.1,,94,86
371,Dwight Powell\poweldw01,PF,23,DAL,24,0,227,6.0,13.8,0.435,0.7,2.4,0.273,5.3,11.3,0.471,5.3,6.9,0.774,4.0,6.9,10.9,2.0,1.6,1.3,2.0,8.7,18.0,,112,106
390,Thomas Robinson\robinth01,PF,23,TOT,54,4,798,8.0,16.5,0.485,0.0,0.1,0.0,8.0,16.3,0.488,3.5,6.7,0.528,6.0,13.2,19.2,2.1,2.0,1.3,3.7,6.6,19.5,,98,99
390,Thomas Robinson\robinth01,PF,23,POR,32,4,391,6.1,11.9,0.516,0.0,0.0,,6.1,11.9,0.516,2.7,6.3,0.438,4.3,13.0,17.3,1.2,2.1,1.4,4.3,7.0,15.0,,90,98
390,Thomas Robinson\robinth01,PF,23,PHI,22,0,407,9.7,20.8,0.467,0.0,0.2,0.0,9.7,20.6,0.473,4.3,7.1,0.603,7.6,13.3,20.9,3.0,2.0,1.1,3.2,6.2,23.8,,103,100
443,Tristan Thompson\thomptr01,PF,23,CLE,82,15,2194,6.3,11.6,0.547,0.0,0.0,,6.3,11.6,0.547,3.8,5.9,0.641,6.5,9.1,15.6,0.9,0.8,1.4,2.0,4.5,16.4,,121,106
472,Shayne Whittington\whittsh01,PF,23,IND,20,0,108,9.1,20.0,0.452,0.5,2.9,0.167,8.6,17.2,0.5,8.6,11.0,0.783,4.8,9.1,13.8,2.9,2.4,1.0,2.4,8.6,27.2,,114,100
476,Derrick Williams\willide02,PF,23,SAC,74,6,1462,7.5,16.7,0.447,1.7,5.4,0.314,5.8,11.3,0.511,4.6,6.7,0.684,1.4,5.5,7.0,1.7,1.2,0.1,1.9,2.3,21.2,,108,112
82,Isaiah Canaan\canaais01,PG,23,TOT,47,21,938,7.8,20.1,0.386,4.8,13.1,0.37,2.9,7.0,0.417,2.6,3.2,0.817,1.0,3.7,4.6,5.2,1.5,0.2,3.3,4.4,23.0,,103,108
82,Isaiah Canaan\canaais01,PG,23,HOU,25,9,369,7.1,17.6,0.405,4.3,11.3,0.381,2.8,6.3,0.447,2.2,2.8,0.762,1.5,3.0,4.4,3.9,1.9,0.0,3.1,3.8,20.7,,105,107
82,Isaiah Canaan\canaais01,PG,23,PHI,22,12,569,8.2,21.8,0.377,5.2,14.3,0.364,3.0,7.5,0.4,2.9,3.4,0.846,0.6,4.1,4.8,6.1,1.3,0.3,3.4,4.8,24.5,,102,109
86,Michael Carter-Williams\cartemi01,PG,23,TOT,66,63,2149,8.5,21.6,0.396,0.8,3.6,0.235,7.7,18.0,0.428,4.7,6.8,0.694,1.5,6.8,8.3,10.4,2.6,0.7,5.9,3.9,22.7,,91,103
86,Michael Carter-Williams\cartemi01,PG,23,PHI,41,38,1391,8.4,22.0,0.38,1.2,4.5,0.256,7.2,17.5,0.412,4.2,6.6,0.643,1.5,7.6,9.2,10.9,2.2,0.6,6.3,3.7,22.1,,88,105
86,Michael Carter-Williams\cartemi01,PG,23,MIL,25,25,758,8.9,20.7,0.429,0.3,1.9,0.143,8.6,18.8,0.457,5.7,7.3,0.78,1.4,5.2,6.7,9.4,3.4,0.8,5.3,4.3,23.8,,97,101
91,Will Cherry\cherrwi01,PG,23,CLE,8,0,69,3.8,14.3,0.263,1.5,6.8,0.222,2.3,7.5,0.3,2.3,4.5,0.5,0.8,3.0,3.8,6.0,4.5,0.8,3.0,7.5,11.3,,80,103
163,Langston Galloway\gallola01,PG,23,NYK,45,41,1457,7.4,18.5,0.399,2.2,6.4,0.352,5.1,12.1,0.424,2.3,2.8,0.808,1.3,5.5,6.9,5.4,1.9,0.4,2.2,4.7,19.3,,101,111
185,Erick Green\greener01,PG,23,DEN,43,1,410,7.4,19.7,0.377,1.7,5.7,0.298,5.7,14.0,0.409,1.2,1.5,0.833,0.9,2.9,3.8,4.8,1.5,0.0,1.7,3.2,17.8,,95,112
256,Cory Joseph\josepco01,PG,23,SAS,79,14,1444,7.3,14.6,0.504,0.6,1.6,0.364,6.8,13.0,0.52,3.7,5.1,0.734,1.6,5.2,6.8,6.7,1.6,0.6,2.4,3.7,19.0,,115,104
265,Brandon Knight\knighbr03,PG,23,MIL,52,52,1688,9.8,22.5,0.435,3.1,7.7,0.409,6.6,14.8,0.448,5.2,5.9,0.881,0.8,5.9,6.7,8.5,2.5,0.3,5.0,2.8,27.9,,105,103
296,Kendall Marshall\marshke01,PG,23,MIL,28,3,417,5.6,12.4,0.455,2.2,5.6,0.391,3.4,6.7,0.509,1.0,1.1,0.889,0.2,3.2,3.4,10.5,2.6,0.0,4.3,3.2,14.4,,104,105
305,Ray McCallum\mccalra01,PG,23,SAC,68,30,1436,7.2,16.5,0.438,1.2,3.9,0.306,6.0,12.6,0.479,2.0,2.9,0.679,1.8,4.5,6.3,6.6,1.6,0.4,3.0,3.2,17.6,,102,111
339,Shabazz Napier\napiesh01,PG,23,MIA,51,10,1012,4.5,11.9,0.382,2.2,6.2,0.364,2.3,5.7,0.4,2.3,2.9,0.786,0.9,5.0,5.9,6.8,2.1,0.2,4.2,4.0,13.6,,95,108
372,Phil Pressey\pressph01,PG,23,BOS,50,0,600,5.3,14.5,0.368,1.3,5.4,0.246,4.0,9.1,0.44,2.8,4.1,0.673,1.1,5.6,6.7,9.8,2.5,0.5,3.4,4.5,14.8,,97,104
418,Russ Smith\smithru01,PG,23,TOT,12,0,65,6.4,20.1,0.32,1.6,8.9,0.182,4.8,11.3,0.429,9.7,10.5,0.923,0.8,4.0,4.8,6.4,2.4,0.0,9.7,10.5,24.2,,81,106
418,Russ Smith\smithru01,PG,23,NOP,6,0,29,3.6,18.1,0.2,1.8,10.9,0.167,1.8,7.2,0.25,0.0,0.0,,0.0,5.4,5.4,3.6,0.0,0.0,12.7,10.9,9.1,,36,113
418,Russ Smith\smithru01,PG,23,MEM,6,0,36,8.7,21.7,0.4,1.4,7.2,0.2,7.2,14.5,0.5,17.4,18.8,0.923,1.4,2.9,4.3,8.7,4.3,0.0,7.2,10.1,36.2,,111,100
425,David Stockton\stockda01,PG,23,SAC,3,0,33,3.1,9.2,0.333,1.5,3.1,0.5,1.5,6.1,0.25,4.6,9.2,0.5,0.0,3.1,3.1,13.7,3.1,0.0,6.1,1.5,12.2,,90,109
484,Nate Wolters\woltena01,PG,23,TOT,21,0,247,4.2,11.9,0.351,0.0,1.5,0.0,4.2,10.5,0.4,0.4,1.3,0.333,1.7,5.4,7.1,4.4,1.7,0.4,2.7,3.8,8.8,,77,106
484,Nate Wolters\woltena01,PG,23,MIL,11,0,142,4.3,11.1,0.387,0.0,1.8,0.0,4.3,9.3,0.462,0.4,1.4,0.25,0.7,5.0,5.7,3.6,1.8,0.0,1.1,4.0,9.0,,87,105
484,Nate Wolters\woltena01,PG,23,NOP,10,0,105,4.0,13.0,0.308,0.0,1.0,0.0,4.0,12.0,0.333,0.5,1.0,0.5,3.0,6.0,9.0,5.5,1.5,1.0,5.0,3.5,8.5,,69,108
70,Reggie Bullock\bullore01,SF,23,TOT,36,2,338,3.6,10.5,0.343,2.2,6.9,0.326,1.3,3.6,0.375,0.9,1.3,0.667,0.1,7.3,7.5,1.2,1.5,0.6,1.2,2.8,10.3,,88,106
70,Reggie Bullock\bullore01,SF,23,LAC,25,2,263,4.4,10.4,0.426,2.9,7.5,0.385,1.5,2.9,0.533,0.8,1.0,0.8,0.0,7.7,7.7,1.2,1.7,0.4,1.2,3.3,12.5,,106,106
70,Reggie Bullock\bullore01,SF,23,PHO,11,0,75,0.7,10.6,0.063,0.0,4.7,0.0,0.7,6.0,0.111,1.3,2.7,0.5,0.7,6.0,6.6,1.3,0.7,1.3,1.3,1.3,2.7,,33,109
140,Cleanthony Early\earlycl01,SF,23,NYK,39,7,647,6.2,17.4,0.355,1.8,6.8,0.262,4.4,10.6,0.415,2.9,3.9,0.75,1.8,6.1,7.9,2.9,2.0,1.0,3.3,4.6,17.1,,87,110
209,Xavier Henry\henryxa01,SF,23,LAL,9,0,86,1.8,7.7,0.231,0.0,0.0,,1.8,7.7,0.231,8.3,14.3,0.583,1.2,1.2,2.4,1.8,1.8,0.0,1.8,3.6,11.9,,90,114
216,Solomon Hill\hillso01,SF,23,IND,82,78,2381,5.4,13.7,0.396,1.5,4.5,0.327,4.0,9.2,0.43,3.4,4.2,0.824,1.5,5.3,6.8,4.0,1.4,0.4,2.5,3.8,15.8,,101,105
252,Perry Jones\jonespe01,SF,23,OKC,43,13,631,5.8,14.6,0.397,1.1,4.8,0.233,4.7,9.9,0.476,1.9,2.9,0.649,0.5,5.6,6.0,1.4,1.4,0.6,1.9,4.0,14.6,,92,108
280,Kawhi Leonard\leonaka01,SF,23,SAS,64,64,2033,9.9,20.7,0.479,1.7,4.8,0.349,8.2,15.9,0.519,5.1,6.3,0.802,2.1,9.5,11.6,4.1,3.7,1.2,2.4,3.2,26.6,,113,96
308,Doug McDermott\mcderdo01,SF,23,CHI,36,0,321,6.9,17.2,0.402,2.1,6.6,0.317,4.8,10.6,0.455,1.6,2.4,0.667,1.0,6.0,6.9,1.0,0.6,0.2,2.7,4.7,17.6,,89,108
316,Khris Middleton\middlkh01,SF,23,MIL,79,58,2378,8.7,18.6,0.467,2.3,5.7,0.407,6.4,12.9,0.494,2.9,3.3,0.859,1.0,6.4,7.4,3.9,2.6,0.2,2.4,3.9,22.6,,109,102
393,Terrence Ross\rosste01,SF,23,TOR,82,61,2092,7.6,18.6,0.41,3.6,9.6,0.372,4.1,9.0,0.452,1.1,1.4,0.786,0.8,4.8,5.6,2.1,1.3,0.6,1.7,3.4,19.9,,103,110
419,Tony Snell\snellto01,SF,23,CHI,72,22,1412,5.8,13.6,0.429,2.7,7.2,0.371,3.2,6.4,0.494,1.6,2.0,0.8,1.1,5.3,6.4,2.3,1.2,0.4,1.8,3.2,15.9,,108,107
66,Markel Brown\brownma02,SG,23,BRK,47,29,781,5.0,13.9,0.362,1.1,4.2,0.266,3.9,9.7,0.404,3.1,3.8,0.825,1.1,6.0,7.1,2.6,2.1,0.8,1.8,3.8,14.3,,95,107
72,Alec Burks\burksal01,SG,23,UTA,27,27,899,7.1,17.7,0.403,1.5,4.0,0.382,5.6,13.7,0.409,6.3,7.6,0.822,1.1,5.6,6.7,4.8,1.0,0.3,3.1,3.8,22.1,,107,109
94,Ian Clark\clarkia01,SG,23,TOT,30,0,192,5.2,15.1,0.345,2.7,8.2,0.333,2.5,6.8,0.36,2.5,2.5,1.0,1.1,3.3,4.4,3.3,2.5,0.8,2.5,5.5,15.6,,99,106
94,Ian Clark\clarkia01,SG,23,UTA,23,0,161,4.9,14.5,0.341,3.0,8.2,0.36,2.0,6.3,0.316,1.6,1.6,1.0,1.3,3.0,4.3,3.3,2.0,0.7,2.3,4.0,14.5,,98,108
94,Ian Clark\clarkia01,SG,23,DEN,7,0,31,6.4,17.7,0.364,1.6,8.1,0.2,4.8,9.7,0.5,6.4,6.4,1.0,0.0,4.8,4.8,3.2,4.8,1.6,3.2,12.9,20.9,,99,101
110,Jared Cunningham\cunnija01,SG,23,LAC,19,0,89,6.8,18.8,0.364,2.3,7.4,0.308,4.6,11.4,0.4,4.0,7.4,0.538,0.6,4.6,5.1,5.7,1.7,0.0,4.0,6.8,19.9,,88,108
114,Troy Daniels\danietr01,SG,23,TOT,47,0,397,7.8,21.1,0.37,5.5,15.1,0.364,2.3,6.0,0.383,1.4,1.7,0.846,1.0,3.2,4.2,2.8,0.8,0.1,2.6,5.1,22.5,,99,112
114,Troy Daniels\danietr01,SG,23,HOU,17,0,108,6.9,21.6,0.319,6.0,19.8,0.302,0.9,1.8,0.5,1.4,1.8,0.75,0.0,2.8,2.8,1.8,0.0,0.0,2.3,6.4,21.2,,92,111
114,Troy Daniels\danietr01,SG,23,MIN,19,0,154,6.3,19.5,0.322,4.3,12.9,0.333,2.0,6.6,0.3,0.7,0.7,1.0,2.0,4.3,6.3,4.3,1.0,0.0,2.6,4.6,17.5,,92,116
114,Troy Daniels\danietr01,SG,23,CHO,11,0,135,10.3,22.6,0.458,6.5,13.8,0.472,3.8,8.8,0.435,2.3,2.7,0.857,0.8,2.3,3.1,1.9,1.1,0.4,2.7,4.6,29.5,,110,108
120,Andre Dawkins\dawkian01,SG,23,MIA,4,0,22,2.4,14.4,0.167,2.4,14.4,0.167,0.0,0.0,,0.0,0.0,,0.0,4.8,4.8,2.4,0.0,0.0,2.4,7.2,7.2,,53,113
157,Jamaal Franklin\frankja01,SG,23,DEN,3,0,13,3.8,7.7,0.5,3.8,7.7,0.5,0.0,0.0,,0.0,0.0,,3.8,3.8,7.7,11.5,0.0,3.8,11.5,15.4,11.5,,83,110
201,Joe Harris\harrijo01,SG,23,CLE,51,1,493,5.1,12.7,0.4,3.3,8.9,0.369,1.8,3.8,0.472,0.9,1.6,0.6,0.7,3.6,4.3,2.7,0.7,0.2,2.8,6.5,14.3,,97,111
239,John Jenkins\jenkijo01,SG,23,ATL,24,3,297,8.4,17.0,0.495,3.6,8.9,0.404,4.8,8.1,0.596,2.8,3.3,0.842,0.3,6.4,6.7,2.2,1.7,0.0,1.4,2.6,23.2,,118,105
265,Brandon Knight\knighbr03,SG,23,PHO,11,9,347,7.3,20.5,0.357,3.0,9.6,0.313,4.3,10.9,0.395,3.4,4.2,0.828,0.3,3.0,3.3,7.0,0.9,0.1,3.3,3.0,21.1,,97,112
306,CJ McCollum\mccolcj01,SG,23,POR,62,3,973,8.3,19.1,0.436,2.9,7.3,0.396,5.4,11.8,0.46,2.7,3.8,0.699,0.7,4.0,4.8,3.4,2.3,0.4,2.5,4.2,22.2,,103,105
386,Andre Roberson\roberan03,SG,23,OKC,67,65,1286,3.6,7.8,0.458,0.8,3.3,0.247,2.8,4.5,0.612,0.9,1.9,0.479,2.3,7.6,9.9,2.7,2.1,1.1,1.8,5.5,8.9,,104,104
440,Hollis Thompson\thompho01,SG,23,PHI,71,23,1776,6.3,15.3,0.413,3.2,8.1,0.401,3.1,7.2,0.426,1.8,2.5,0.708,1.5,4.1,5.6,2.4,1.6,0.7,1.9,4.0,17.7,,105,108
459,Dion Waiters\waitedi01,SG,23,TOT,80,23,2208,8.6,21.8,0.396,1.7,5.7,0.297,6.9,16.1,0.431,2.7,4.0,0.68,0.9,3.5,4.4,3.7,2.1,0.5,2.6,3.6,21.6,,95,108
459,Dion Waiters\waitedi01,SG,23,CLE,33,3,786,9.1,22.6,0.404,1.5,5.7,0.256,7.7,16.9,0.453,3.1,4.0,0.783,0.8,3.0,3.8,4.9,2.9,0.7,3.3,3.9,22.8,,95,106
459,Dion Waiters\waitedi01,SG,23,OKC,47,20,1422,8.4,21.3,0.392,1.8,5.6,0.319,6.6,15.7,0.419,2.5,3.9,0.625,1.0,3.7,4.8,3.1,1.6,0.4,2.2,3.4,21.0,,95,108
104,DeMarcus Cousins\couside01,C,24,SAC,59,59,2013,12.5,26.7,0.467,0.1,0.2,0.25,12.4,26.5,0.469,10.6,13.5,0.782,4.6,14.1,18.7,5.3,2.3,2.6,6.4,6.0,35.5,,104,101
194,Justin Hamilton\hamilju01,C,24,TOT,41,14,712,6.2,12.9,0.478,0.7,2.2,0.323,5.4,10.7,0.51,2.8,3.4,0.83,4.1,5.6,9.7,2.6,2.0,2.2,1.9,5.1,15.9,,114,109
194,Justin Hamilton\hamilju01,C,24,MIA,24,5,289,4.9,11.9,0.415,1.1,3.5,0.316,3.8,8.4,0.457,1.1,1.3,0.857,4.4,4.4,8.8,2.2,1.5,0.9,1.5,6.0,12.1,,107,109
194,Justin Hamilton\hamilju01,C,24,MIN,17,9,423,7.0,13.6,0.513,0.5,1.4,0.333,6.5,12.1,0.535,4.0,4.8,0.825,4.0,6.4,10.3,2.9,2.3,3.0,2.2,4.4,18.4,,117,109
210,John Henson\hensojo01,C,24,MIL,67,11,1228,8.1,14.4,0.566,0.0,0.0,,8.1,14.4,0.566,3.2,5.7,0.569,5.2,7.8,13.0,2.5,1.2,5.6,3.6,6.3,19.5,,106,98
268,Ognjen Kuzmic\kuzmiog01,C,24,GSW,16,0,72,5.4,8.1,0.667,0.0,0.0,,5.4,8.1,0.667,2.7,2.7,1.0,4.7,6.8,11.5,4.1,1.4,0.7,3.4,8.8,13.6,,125,103
367,Mason Plumlee\plumlma01,C,24,BRK,82,45,1743,8.3,14.5,0.573,0.0,0.1,0.0,8.3,14.4,0.576,4.7,9.4,0.495,5.2,10.0,15.2,2.2,1.9,1.9,3.1,6.1,21.3,,109,103
409,Henry Sims\simshe01,C,24,PHI,73,32,1399,8.5,18.0,0.474,0.1,0.8,0.182,8.4,17.2,0.488,3.8,4.9,0.774,4.3,8.5,12.9,2.8,1.4,1.1,3.5,4.8,21.0,,100,105
457,Nikola Vucevic\vucevni01,C,24,ORL,74,74,2529,12.8,24.4,0.523,0.0,0.1,0.333,12.7,24.3,0.524,3.3,4.4,0.752,4.8,11.6,16.4,3.0,1.1,1.1,3.0,4.4,28.9,,109,106
483,Jeff Withey\witheje01,C,24,NOP,37,0,259,6.5,13.0,0.5,0.0,0.0,,6.5,13.0,0.5,6.9,10.1,0.68,4.7,8.3,13.0,2.2,0.8,3.7,2.4,5.3,19.9,,116,105
1,Quincy Acy\acyqu01,PF,24,NYK,68,22,1287,6.2,13.5,0.459,0.7,2.5,0.3,5.5,11.1,0.494,3.1,4.0,0.784,3.2,9.1,12.3,2.8,1.1,0.9,2.5,6.0,16.3,,105,109
28,Cameron Bairstow\bairsca01,PF,24,CHI,18,1,64,2.4,11.3,0.214,0.0,0.0,,2.4,11.3,0.214,3.2,4.0,0.8,4.9,1.6,6.5,0.8,1.6,0.8,2.4,6.5,8.1,,77,108
178,Drew Gordon\gordodr01,PF,24,PHI,9,0,71,5.6,13.4,0.421,0.0,2.1,0.0,5.6,11.3,0.5,0.7,1.4,0.5,4.9,7.8,12.7,1.4,0.7,0.0,5.6,4.9,12.0,,73,108
184,Draymond Green\greendr01,PF,24,GSW,79,79,2490,6.7,15.0,0.443,2.2,6.5,0.337,4.5,8.6,0.523,2.6,3.9,0.66,2.2,10.5,12.7,5.7,2.4,1.9,2.6,5.0,18.1,,110,97
187,JaMychal Green\greenja01,PF,24,TOT,24,1,164,8.6,14.9,0.574,0.0,1.9,0.0,8.6,13.0,0.659,2.5,3.2,0.8,6.0,8.3,14.3,1.3,1.6,1.6,4.4,7.9,19.7,,105,101
187,JaMychal Green\greenja01,PF,24,SAS,4,0,25,8.2,14.3,0.571,0.0,4.1,0.0,8.2,10.2,0.8,0.0,0.0,,6.1,6.1,12.3,0.0,0.0,4.1,4.1,12.3,16.4,,98,102
187,JaMychal Green\greenja01,PF,24,MEM,20,1,139,8.6,15.0,0.575,0.0,1.5,0.0,8.6,13.5,0.639,3.0,3.8,0.8,6.0,8.6,14.6,1.5,1.9,1.1,4.5,7.1,20.3,,106,101
237,Cory Jefferson\jeffeco01,PF,24,BRK,50,1,531,7.3,16.3,0.449,0.2,1.5,0.133,7.1,14.8,0.48,3.0,5.3,0.574,4.6,9.6,14.1,1.6,1.0,2.0,1.9,5.9,17.8,,101,106
327,Greg Monroe\monrogr01,PF,24,DET,69,57,2137,10.2,20.6,0.496,0.0,0.0,,10.2,20.6,0.496,6.1,8.1,0.75,5.5,11.5,17.0,3.4,1.9,0.8,3.6,3.6,26.6,,110,103
334,Donatas Motiejunas\motiedo01,PF,24,HOU,71,62,2037,8.6,17.1,0.504,1.2,3.2,0.368,7.4,13.8,0.536,2.4,4.1,0.602,3.3,6.9,10.3,3.2,1.4,0.8,3.0,5.0,20.9,,107,105
350,Kyle O'Quinn\oquinky01,PF,24,ORL,51,17,824,7.4,15.0,0.492,0.7,2.7,0.279,6.6,12.4,0.538,2.7,3.5,0.772,2.9,9.5,12.4,3.7,1.9,2.4,3.4,6.8,18.2,,103,104
413,Greg Smith\smithgr02,PF,24,DAL,42,2,363,4.2,6.8,0.612,0.0,0.0,,4.2,6.8,0.612,2.8,5.4,0.513,3.6,7.4,11.0,1.3,1.0,1.5,1.5,7.4,11.1,,119,107
466,David Wear\wearda01,PF,24,SAC,2,0,7,0.0,14.4,0.0,0.0,7.2,0.0,0.0,7.2,0.0,0.0,0.0,,14.4,0.0,14.4,7.2,0.0,0.0,0.0,7.2,0.0,,78,117
65,Lorenzo Brown\brownlo01,PG,24,MIN,29,7,549,4.8,11.3,0.426,0.6,2.6,0.214,4.3,8.7,0.489,1.1,1.8,0.632,1.3,5.2,6.5,8.3,2.6,0.6,2.8,4.5,11.3,,99,111
111,Seth Curry\curryse01,PG,24,PHO,2,0,8,0.0,18.7,0.0,0.0,6.2,0.0,0.0,12.5,0.0,0.0,0.0,,0.0,12.5,12.5,6.2,0.0,0.0,0.0,12.5,0.0,,21,107
134,Larry Drew\drewla02,PG,24,PHI,12,1,219,4.6,13.3,0.345,0.9,6.0,0.154,3.7,7.3,0.5,0.5,0.7,0.667,0.2,3.2,3.4,10.3,1.4,0.0,5.7,3.0,10.5,,77,110
158,Tim Frazier\fraziti01,PG,24,TOT,11,3,239,4.4,12.9,0.344,1.1,3.6,0.294,3.4,9.3,0.364,2.1,4.4,0.476,1.3,4.6,5.9,12.6,1.7,0.0,5.3,5.5,12.0,,88,108
158,Tim Frazier\fraziti01,PG,24,PHI,6,3,171,3.8,12.6,0.302,0.9,3.2,0.273,2.9,9.4,0.313,1.5,4.4,0.333,1.2,4.4,5.6,12.6,1.8,0.0,5.3,4.7,10.0,,79,108
158,Tim Frazier\fraziti01,PG,24,POR,5,0,68,6.0,13.5,0.444,1.5,4.5,0.333,4.5,9.0,0.5,3.7,4.5,0.833,1.5,5.2,6.7,12.7,1.5,0.0,5.2,7.5,17.2,,108,106
218,Jrue Holiday\holidjr01,PG,24,NOP,40,37,1303,9.6,21.5,0.446,2.1,5.4,0.378,7.5,16.1,0.469,2.6,3.1,0.855,1.3,4.2,5.4,11.0,2.5,0.9,3.7,4.4,23.9,,109,107
233,Reggie Jackson\jacksre01,PG,24,TOT,77,40,2268,9.7,22.3,0.434,1.6,5.4,0.299,8.1,16.9,0.477,4.0,4.9,0.83,1.3,6.1,7.3,10.3,1.4,0.2,4.2,3.7,25.0,,106,108
233,Reggie Jackson\jacksre01,PG,24,OKC,50,13,1398,8.9,20.7,0.432,1.6,5.7,0.278,7.4,15.0,0.49,3.6,4.1,0.861,1.0,6.2,7.2,7.7,1.5,0.2,3.3,3.4,23.0,,107,107
233,Reggie Jackson\jacksre01,PG,24,DET,27,27,870,10.9,25.0,0.436,1.7,4.9,0.337,9.2,20.0,0.46,4.9,6.1,0.796,1.7,5.8,7.5,14.7,1.2,0.2,5.6,4.3,28.3,,106,109
283,Damian Lillard\lillada01,PG,24,POR,82,82,2925,10.3,23.7,0.434,3.4,10.0,0.343,6.9,13.7,0.5,6.0,6.9,0.864,0.9,5.7,6.6,8.8,1.7,0.4,3.9,2.9,30.0,,112,105
292,Shelvin Mack\macksh01,PG,24,ATL,55,0,833,7.2,17.9,0.401,2.5,7.8,0.315,4.7,10.1,0.467,1.5,1.9,0.806,0.5,4.4,4.8,9.5,1.8,0.1,3.0,2.0,18.3,,102,106
330,Darius Morris\morrida01,PG,24,BRK,38,0,299,6.2,18.4,0.34,1.2,5.7,0.212,5.0,12.6,0.397,0.7,1.6,0.444,1.2,3.5,4.7,8.3,1.6,0.0,3.6,3.5,14.4,,83,111
394,Ricky Rubio\rubiori01,PG,24,MIN,22,22,692,5.7,16.1,0.356,1.0,3.7,0.255,4.8,12.3,0.387,4.2,5.2,0.803,1.4,7.8,9.2,14.2,2.8,0.1,4.7,4.3,16.6,,98,110
461,Kemba Walker\walkeke02,PG,24,CHO,62,58,2119,9.2,23.9,0.385,2.1,6.8,0.304,7.1,17.1,0.418,5.7,6.9,0.827,0.9,4.5,5.4,7.7,2.2,0.8,2.4,2.2,26.2,,103,104
462,John Wall\walljo01,PG,24,WAS,79,79,2837,9.4,21.1,0.445,1.2,3.9,0.3,8.2,17.1,0.478,5.1,6.5,0.785,0.7,6.0,6.6,14.3,2.5,0.8,5.5,3.3,25.1,,105,102
12,Al-Farouq Aminu\aminual01,SF,24,DAL,74,3,1366,5.4,13.2,0.412,1.3,4.6,0.274,4.2,8.6,0.485,3.1,4.4,0.712,4.2,8.4,12.6,2.2,2.6,2.3,2.0,5.1,15.2,,107,102
105,Robert Covington\covinro01,SF,24,PHI,70,49,1956,7.7,19.4,0.396,4.3,11.4,0.374,3.4,7.9,0.426,4.6,5.6,0.82,1.7,6.4,8.1,2.7,2.5,0.8,3.3,4.8,24.2,,104,104
108,Jae Crowder\crowdja01,SF,24,TOT,82,17,1647,7.0,16.6,0.42,1.9,6.3,0.293,5.1,10.3,0.499,3.3,4.3,0.773,2.2,6.7,8.9,2.9,2.2,0.8,1.5,4.2,19.1,,108,104
108,Jae Crowder\crowdja01,SF,24,DAL,25,0,265,6.3,14.5,0.434,2.5,7.2,0.342,3.8,7.2,0.526,1.9,2.1,0.909,2.3,3.2,5.5,2.3,2.9,1.0,1.9,4.9,16.9,,109,106
108,Jae Crowder\crowdja01,SF,24,BOS,57,17,1382,7.1,17.0,0.418,1.7,6.2,0.282,5.4,10.8,0.495,3.6,4.7,0.762,2.2,7.4,9.6,3.0,2.1,0.7,1.4,4.0,19.5,,108,104
143,James Ennis\ennisja01,SF,24,MIA,62,3,1051,5.1,12.4,0.409,1.6,4.8,0.326,3.5,7.6,0.461,4.0,4.7,0.84,2.6,6.3,8.8,2.4,1.3,0.9,2.0,4.5,15.7,,110,108
170,Paul George\georgpa01,SF,24,IND,6,0,91,10.2,27.7,0.367,5.1,12.5,0.409,5.1,15.3,0.333,4.5,6.2,0.727,2.3,10.2,12.5,3.4,2.8,0.6,6.8,6.2,30.0,,87,99
193,Jordan Hamilton\hamiljo02,SF,24,LAC,14,2,122,5.8,14.5,0.4,4.2,8.7,0.476,1.7,5.8,0.286,0.0,0.0,,0.8,5.8,6.6,2.9,0.8,0.0,1.7,5.8,15.8,,105,109
206,Gordon Hayward\haywago01,SF,24,UTA,76,76,2618,9.8,22.0,0.445,2.4,6.7,0.364,7.4,15.4,0.481,7.6,9.4,0.812,1.1,6.5,7.6,6.3,2.2,0.6,4.2,2.7,29.7,,111,105
244,Chris Johnson\johnsch04,SF,24,TOT,29,2,526,6.1,15.1,0.403,2.7,9.3,0.295,3.3,5.8,0.576,1.4,1.6,0.875,0.8,4.6,5.4,1.5,2.5,0.7,1.5,4.3,16.3,,102,105
244,Chris Johnson\johnsch04,SF,24,PHI,9,2,187,5.1,16.1,0.317,2.7,10.5,0.256,2.4,5.6,0.429,1.6,2.1,0.75,0.8,6.2,7.0,0.8,2.4,1.3,2.4,5.1,14.5,,81,104
244,Chris Johnson\johnsch04,SF,24,UTA,12,0,211,7.8,16.1,0.484,3.3,9.6,0.342,4.5,6.5,0.692,1.5,1.5,1.0,0.8,3.8,4.5,1.8,3.0,0.0,1.5,4.5,20.4,,119,106
244,Chris Johnson\johnsch04,SF,24,MIL,8,0,128,4.8,12.0,0.4,2.0,7.2,0.278,2.8,4.8,0.583,0.8,0.8,1.0,0.8,3.6,4.4,2.0,2.0,0.8,0.0,2.8,12.4,,113,105
319,Darius Miller\milleda01,SF,24,NOP,5,1,43,1.2,8.6,0.143,0.0,1.2,0.0,1.2,7.3,0.167,0.0,0.0,,0.0,1.2,1.2,2.4,1.2,0.0,1.2,9.8,2.4,,42,113
