Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG_,_3P,_3PA,_3P_,_2P,_2PA,_2P_,FT,FTA,FT_,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,string_field_29,ORtg,DRtg
210,Ryan Hollins\holliry01,PF,29,LAC,61,0,482,5.5,7.5,0.736,0.0,0.0,,5.5,7.5,0.736,3.6,5.8,0.625,3.2,6.1,9.3,0.8,0.9,3.2,3.0,9.0,14.6,,117,105
226,LeBron James\jamesle01,PF,29,MIA,77,77,2902,13.9,24.5,0.567,2.1,5.5,0.379,11.8,19.0,0.622,8.0,10.6,0.75,1.5,8.2,9.7,8.8,2.2,0.5,4.9,2.3,37.9,,121,105
244,Solomon Jones\jonesso01,PF,29,ORL,11,0,85,3.6,10.3,0.353,0.0,0.0,,3.6,10.3,0.353,1.2,2.4,0.5,4.8,4.8,9.6,1.2,1.2,1.2,1.2,7.2,8.4,,92,109
447,Charlie Villanueva\villach01,PF,29,DET,20,0,180,9.8,25.8,0.38,3.9,15.7,0.25,5.9,10.1,0.583,2.2,3.9,0.571,1.7,7.9,9.6,1.7,1.1,1.4,2.0,4.5,25.8,,99,110
31,J.J. Barea\bareajo01,PG,29,MIN,79,1,1471,8.5,22.0,0.387,2.4,7.7,0.316,6.1,14.2,0.426,2.6,3.4,0.79,0.5,4.6,5.2,10.2,0.9,0.0,4.2,4.3,22.1,,98,110
65,Aaron Brooks\brookaa01,PG,29,TOT,72,12,1557,7.4,18.4,0.401,3.0,7.9,0.387,4.3,10.6,0.411,2.6,3.0,0.874,1.4,3.1,4.4,7.4,1.6,0.4,3.7,4.6,20.4,,105,110
65,Aaron Brooks\brookaa01,PG,29,HOU,43,0,716,7.2,18.3,0.395,3.8,9.2,0.409,3.5,9.1,0.382,2.6,3.1,0.841,1.6,2.7,4.3,5.8,1.7,0.4,3.6,5.3,20.8,,106,110
65,Aaron Brooks\brookaa01,PG,29,DEN,29,12,841,7.5,18.5,0.406,2.4,6.8,0.362,5.1,11.8,0.431,2.7,3.0,0.902,1.2,3.4,4.5,8.7,1.6,0.4,3.8,4.1,20.1,,104,111
147,Raymond Felton\feltora01,PG,29,NYK,65,65,2017,6.3,16.0,0.395,1.6,5.1,0.318,4.7,10.9,0.431,2.3,3.2,0.721,1.4,3.8,5.2,9.6,2.1,0.7,3.4,4.1,16.6,,103,111
374,Nate Robinson\robinna01,PG,29,DEN,44,1,866,9.3,21.6,0.428,3.3,8.7,0.377,6.0,12.9,0.463,4.0,4.8,0.835,1.2,3.4,4.6,6.3,2.0,0.2,3.3,5.2,25.8,,109,110
390,Mustafa Shakur\shakumu01,PG,29,OKC,3,0,11,0.0,13.7,0.0,0.0,4.6,0.0,0.0,9.1,0.0,4.6,9.1,0.5,0.0,0.0,0.0,18.3,0.0,0.0,9.1,9.1,4.6,,52,113
456,C.J. Watson\watsocj01,PG,29,IND,63,5,1193,6.4,14.5,0.437,2.3,6.3,0.366,4.0,8.2,0.492,3.0,3.8,0.784,0.8,3.6,4.4,4.7,2.6,0.3,2.6,2.9,18.0,,107,100
464,Deron Williams\willide01,PG,29,BRK,64,58,2059,8.2,18.3,0.45,2.5,6.8,0.366,5.7,11.4,0.5,4.4,5.5,0.801,0.4,3.9,4.3,10.0,2.4,0.3,3.6,3.8,23.3,,112,109
101,Chris Copeland\copelch01,SF,29,IND,41,0,265,10.8,22.9,0.47,6.5,15.5,0.418,4.3,7.4,0.579,2.0,2.7,0.714,1.4,4.9,6.3,3.5,0.6,1.4,2.7,7.4,30.0,,116,103
285,Cartier Martin\martica01,SF,29,TOT,59,6,870,6.5,15.4,0.42,3.4,8.8,0.391,3.0,6.6,0.46,2.8,3.8,0.738,0.8,5.7,6.4,1.9,1.6,0.4,2.0,4.2,19.2,,104,108
285,Cartier Martin\martica01,SF,29,ATL,53,6,822,6.5,15.8,0.414,3.5,9.0,0.384,3.1,6.8,0.455,2.8,3.8,0.754,0.7,5.7,6.5,1.9,1.6,0.4,2.0,4.2,19.4,,103,108
285,Cartier Martin\martica01,SF,29,CHI,6,0,48,5.5,8.9,0.625,3.3,5.5,0.6,2.2,3.3,0.667,2.2,4.4,0.5,1.1,4.4,5.5,2.2,1.1,0.0,1.1,3.3,16.6,,139,105
343,Travis Outlaw\outlatr01,SF,29,SAC,63,4,1065,6.2,15.6,0.399,2.0,5.6,0.35,4.3,10.0,0.426,2.0,2.5,0.808,1.7,6.3,8.0,2.3,1.0,0.9,1.2,4.5,16.4,,106,110
328,Gary Neal\nealga01,SG,29,TOT,52,3,1114,9.0,22.0,0.41,3.2,8.4,0.378,5.8,13.6,0.43,4.4,4.9,0.895,0.5,3.7,4.2,3.9,0.8,0.0,3.0,3.0,25.6,,102,113
328,Gary Neal\nealga01,SG,29,MIL,30,2,607,9.3,23.9,0.39,3.4,9.6,0.36,5.9,14.3,0.41,3.9,4.7,0.833,0.7,3.6,4.3,4.0,0.6,0.0,3.4,2.2,25.9,,98,117
328,Gary Neal\nealga01,SG,29,CHA,22,1,507,8.7,19.9,0.438,2.9,7.1,0.406,5.8,12.8,0.456,5.0,5.2,0.961,0.2,3.9,4.1,3.8,1.1,0.0,2.6,4.0,25.3,,108,108
368,J.J. Redick\redicjj01,SG,29,LAC,35,34,987,9.2,20.2,0.455,3.7,9.4,0.395,5.5,10.8,0.507,4.9,5.4,0.915,0.5,3.3,3.8,4.0,1.4,0.2,2.1,3.3,27.0,,117,109
387,Thabo Sefolosha\sefolth01,SG,29,OKC,61,61,1584,4.5,10.8,0.415,1.5,4.8,0.316,3.0,6.0,0.495,1.7,2.2,0.768,1.6,5.4,7.0,3.0,2.5,0.5,1.7,2.9,12.2,,106,104
449,Sasha Vujacic\vujacsa01,SG,29,LAC,2,0,10,10.0,25.0,0.4,5.0,10.0,0.5,5.0,15.0,0.333,0.0,0.0,,0.0,15.0,15.0,0.0,5.0,0.0,15.0,5.0,25.0,,55,93
197,Chuck Hayes\hayesch01,C,30,TOT,61,1,754,3.9,9.0,0.431,0.0,0.1,0.0,3.9,8.9,0.434,1.4,1.7,0.8,4.8,9.7,14.5,2.4,2.3,0.8,2.3,6.5,9.1,,102,103
197,Chuck Hayes\hayesch01,C,30,SAC,16,1,179,4.0,9.1,0.438,0.0,0.0,,4.0,9.1,0.438,1.4,2.0,0.714,5.7,7.7,13.4,1.7,3.1,0.6,2.0,5.1,9.4,,105,105
197,Chuck Hayes\hayesch01,C,30,TOR,45,0,575,3.8,8.9,0.429,0.0,0.1,0.0,3.8,8.8,0.433,1.4,1.6,0.833,4.5,10.4,14.8,2.6,2.1,0.9,2.4,7.0,9.0,,101,102
155,Channing Frye\fryech01,PF,30,PHO,82,82,2312,7.3,16.9,0.432,3.5,9.4,0.37,3.8,7.5,0.509,1.7,2.1,0.821,1.6,7.4,9.0,2.1,1.3,1.4,1.9,5.3,19.7,,111,107
193,Mike Harris\harrimi01,PF,30,UTA,20,0,225,6.8,14.2,0.475,0.0,0.5,0.0,6.8,13.8,0.492,6.1,6.3,0.963,3.5,4.2,7.7,1.2,3.7,1.6,2.6,8.4,19.6,,112,107
261,Carl Landry\landrca01,PF,30,SAC,18,1,233,6.8,13.1,0.517,0.0,0.0,,6.8,13.1,0.517,3.1,3.7,0.824,3.3,9.2,12.4,1.1,0.7,0.2,2.0,7.4,16.6,,112,110
266,David Lee\leeda02,PF,30,GSW,69,67,2288,11.2,21.4,0.523,0.0,0.0,0.0,11.2,21.4,0.523,5.0,6.5,0.78,4.0,10.1,14.0,3.2,1.0,0.6,3.3,4.5,27.4,,111,103
290,Jason Maxiell\maxieja01,PF,30,ORL,34,13,488,4.9,11.0,0.448,0.0,0.0,,4.9,11.0,0.448,1.6,3.3,0.484,2.9,6.1,9.0,0.9,0.8,2.1,1.5,4.9,11.4,,95,108
333,Steve Novak\novakst01,PF,30,TOR,54,1,540,5.8,14.1,0.411,5.0,11.8,0.426,0.8,2.3,0.333,0.6,0.6,1.0,0.8,4.8,5.6,1.3,1.2,0.4,0.5,4.3,17.2,,124,108
366,Shavlik Randolph\randosh01,PF,30,PHO,14,0,95,3.7,7.4,0.5,0.0,0.0,,3.7,7.4,0.5,3.2,5.8,0.545,3.7,9.5,13.2,0.5,1.6,0.5,2.6,7.9,10.6,,99,106
190,Devin Harris\harride01,PG,30,DAL,40,0,818,6.0,15.9,0.378,1.9,6.3,0.307,4.1,9.6,0.425,5.8,7.2,0.8,0.5,4.8,5.3,11.2,1.8,0.1,3.7,4.5,19.8,,109,111
221,Jarrett Jack\jackja01,PG,30,CLE,80,31,2252,6.5,16.0,0.41,1.4,4.2,0.341,5.1,11.7,0.435,2.9,3.4,0.839,0.5,4.6,5.1,7.4,1.3,0.5,3.0,3.0,17.4,,102,110
91,Josh Childress\childjo01,SF,30,NOP,4,0,24,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,6.5,6.5,4.3,2.2,0.0,2.2,2.2,0.0,,68,111
173,Danny Granger\grangda01,SF,30,TOT,41,2,847,7.0,18.7,0.378,2.6,7.8,0.336,4.4,10.9,0.408,3.8,4.1,0.94,1.9,6.2,8.1,2.5,0.7,1.0,2.8,3.8,20.5,,99,103
173,Danny Granger\grangda01,SF,30,IND,29,2,653,6.4,17.7,0.359,2.5,7.5,0.33,3.9,10.3,0.38,4.1,4.2,0.962,1.9,6.4,8.3,2.6,0.7,1.0,2.9,3.3,19.2,,98,102
173,Danny Granger\grangda01,SF,30,LAC,12,0,194,9.3,21.7,0.429,3.1,8.8,0.353,6.2,12.9,0.48,3.1,3.6,0.857,1.8,5.4,7.2,2.1,0.8,1.0,2.6,5.4,24.8,,103,108
217,Andre Iguodala\iguodan01,SF,30,GSW,63,63,2040,5.4,11.2,0.48,1.5,4.3,0.354,3.9,6.9,0.558,2.1,3.2,0.652,1.3,5.9,7.2,6.4,2.3,0.4,2.4,2.5,14.4,,113,103
151,Randy Foye\foyera01,SG,30,DEN,81,78,2485,7.1,17.2,0.413,3.7,9.8,0.38,3.4,7.4,0.456,3.1,3.6,0.849,0.7,3.9,4.6,5.7,1.3,0.8,2.9,4.0,21.0,,110,111
170,Ben Gordon\gordobe01,SG,30,CHA,19,0,279,6.9,20.1,0.343,1.5,5.4,0.276,5.4,14.7,0.367,3.2,3.9,0.81,0.6,4.5,5.0,3.9,1.9,0.4,3.9,3.3,18.4,,80,105
287,Kevin Martin\martike02,SG,30,MIN,68,68,2177,10.0,23.2,0.43,2.6,6.7,0.387,7.4,16.4,0.448,6.9,7.7,0.891,0.8,3.8,4.6,2.7,1.5,0.1,2.4,2.8,29.4,,110,109
361,Ronnie Price\pricero01,SG,30,ORL,31,2,377,3.8,12.5,0.304,1.2,5.8,0.209,2.6,6.7,0.388,1.2,1.8,0.692,1.1,4.8,5.8,9.0,3.4,0.3,3.5,6.8,10.1,,85,106
19,Joel Anthony\anthojo01,C,31,TOT,33,0,186,3.3,8.9,0.375,0.0,0.0,,3.3,8.9,0.375,1.1,2.2,0.5,4.2,6.4,10.6,0.6,0.8,3.3,0.8,4.7,7.8,,96,107
19,Joel Anthony\anthojo01,C,31,MIA,12,0,37,2.8,8.5,0.333,0.0,0.0,,2.8,8.5,0.333,2.8,2.8,1.0,2.8,7.1,10.0,0.0,0.0,5.7,1.4,5.7,8.5,,94,104
19,Joel Anthony\anthojo01,C,31,BOS,21,0,149,3.5,9.0,0.385,0.0,0.0,,3.5,9.0,0.385,0.7,2.1,0.333,4.5,6.2,10.7,0.7,1.0,2.8,0.7,4.5,7.6,,96,107
20,Pero Antic\anticpe01,C,31,ATL,50,26,925,6.7,16.1,0.418,3.1,9.4,0.327,3.7,6.7,0.545,2.7,3.6,0.758,3.1,8.3,11.5,3.2,1.0,0.7,3.0,6.9,19.3,,103,107
89,Tyson Chandler\chandty01,C,31,NYK,55,55,1662,6.1,10.3,0.593,0.0,0.0,0.0,6.1,10.3,0.595,3.1,5.0,0.632,5.1,11.8,16.9,1.9,1.2,2.0,2.3,4.6,15.4,,120,106
248,Chris Kaman\kamanch01,C,31,LAL,39,13,736,11.6,22.9,0.509,0.0,0.2,0.0,11.6,22.7,0.513,3.4,4.5,0.765,3.6,11.6,15.1,3.8,0.7,2.6,4.9,6.1,26.7,,97,107
413,Amar'e Stoudemire\stoudam01,C,31,NYK,65,21,1466,11.3,20.2,0.557,0.0,0.0,,11.3,20.2,0.557,5.4,7.4,0.739,4.1,7.5,11.6,1.2,0.8,1.3,3.3,5.8,28.0,,112,110
436,Ronny Turiaf\turiaro01,C,31,MIN,31,10,606,5.2,8.7,0.598,0.0,0.0,,5.2,8.7,0.598,1.7,4.1,0.42,4.5,9.7,14.2,2.0,0.7,4.1,2.0,5.3,12.1,,113,103
443,Anderson Varejao\varejan01,C,31,CLE,65,29,1800,6.5,13.1,0.495,0.0,0.2,0.0,6.5,12.9,0.502,2.6,3.9,0.681,5.4,12.7,18.0,4.0,2.0,1.1,2.1,4.7,15.6,,114,103
12,Lou Amundson\amundlo01,PF,31,TOT,19,0,185,4.5,9.0,0.5,0.0,0.0,,4.5,9.0,0.5,1.7,6.8,0.25,7.9,7.6,15.5,1.7,2.5,3.1,3.9,13.8,10.7,,91,105
12,Lou Amundson\amundlo01,PF,31,NOP,18,0,184,4.5,9.1,0.5,0.0,0.0,,4.5,9.1,0.5,1.7,6.8,0.25,7.9,7.6,15.6,1.7,2.5,3.1,4.0,13.9,10.8,,91,105
12,Lou Amundson\amundlo01,PF,31,CHI,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,110
125,Boris Diaw\diawbo01,PF,31,SAS,79,24,1974,7.7,14.8,0.521,1.2,2.9,0.402,6.6,12.0,0.549,1.7,2.4,0.739,1.9,6.5,8.3,5.7,1.1,0.8,3.1,3.6,18.4,,109,104
204,Nene Hilario\hilarne01,PF,31,WAS,53,37,1560,9.9,19.6,0.503,0.0,0.2,0.2,9.8,19.4,0.506,5.1,8.8,0.583,2.1,7.6,9.7,5.1,2.1,1.6,3.9,5.4,24.9,,102,103
358,Josh Powell\poweljo01,PF,31,HOU,1,0,19,5.2,15.7,0.333,0.0,0.0,,5.2,15.7,0.333,0.0,0.0,,0.0,13.1,13.1,0.0,0.0,2.6,2.6,2.6,10.5,,60,104
30,Leandro Barbosa\barbole01,PG,31,PHO,20,0,368,7.6,17.8,0.427,1.0,3.4,0.28,6.7,14.4,0.462,4.2,5.3,0.795,0.7,4.4,5.0,4.4,1.0,0.5,2.6,4.1,20.4,,103,110
79,Will Bynum\bynumwi01,PG,31,DET,56,3,1054,8.8,20.6,0.428,1.0,3.0,0.323,7.9,17.7,0.446,4.7,5.8,0.802,1.2,3.6,4.7,10.4,1.9,0.3,4.9,5.8,23.3,,102,112
280,John Lucas III\lucasjo02,PG,31,UTA,42,6,591,5.5,16.9,0.326,2.2,7.5,0.298,3.3,9.4,0.349,0.9,1.4,0.625,1.1,2.4,3.5,3.7,1.2,0.0,2.0,3.6,14.1,,87,116
330,Jameer Nelson\nelsoja01,PG,31,ORL,68,68,2179,6.9,17.6,0.394,3.2,9.2,0.348,3.7,8.4,0.444,2.3,2.6,0.857,0.7,4.8,5.4,11.2,1.2,0.1,3.9,3.4,19.3,,104,111
346,Tony Parker\parketo01,PG,31,SAS,68,68,1997,11.5,23.1,0.499,0.6,1.7,0.373,10.9,21.4,0.509,5.0,6.1,0.811,0.4,3.5,3.9,9.8,0.9,0.2,3.8,2.2,28.7,,110,107
469,Mo Williams\willima01,PG,31,POR,74,0,1834,7.7,18.5,0.417,2.3,6.2,0.369,5.4,12.3,0.441,2.2,2.5,0.876,1.2,3.1,4.2,8.9,1.5,0.3,4.1,5.4,19.9,,102,110
14,Alan Anderson\anderal01,SF,31,BRK,78,26,1773,5.7,14.4,0.4,2.5,7.3,0.339,3.3,7.0,0.464,2.7,3.5,0.78,1.2,4.0,5.2,2.4,1.4,0.3,1.8,4.4,16.7,,103,111
167,Ryan Gomes\gomesry01,SF,31,OKC,5,0,34,4.4,11.8,0.375,0.0,3.0,0.0,4.4,8.9,0.5,0.0,0.0,,0.0,5.9,5.9,1.5,0.0,0.0,1.5,7.4,8.9,,75,110
454,Gerald Wallace\wallage01,SF,31,BOS,58,16,1416,4.2,8.4,0.504,0.7,2.3,0.297,3.5,6.0,0.584,1.7,3.7,0.465,1.3,6.4,7.7,5.2,2.7,0.5,3.5,2.9,10.8,,95,106
441,Beno Udrih\udrihbe01,SG,31,TOT,41,12,643,6.5,14.7,0.438,1.6,3.5,0.452,4.9,11.3,0.434,2.1,2.5,0.833,0.8,4.1,4.9,9.6,1.9,0.3,3.9,4.1,16.5,,105,111
441,Beno Udrih\udrihbe01,SG,31,NYK,31,12,588,6.1,14.5,0.425,1.5,3.6,0.425,4.6,10.9,0.425,1.8,2.2,0.833,0.9,4.3,5.2,9.9,2.0,0.3,3.8,4.2,15.6,,104,111
441,Beno Udrih\udrihbe01,SG,31,MEM,10,0,55,9.7,17.5,0.556,1.9,1.9,1.0,7.8,15.5,0.5,4.9,5.8,0.833,0.0,1.9,1.9,5.8,1.0,1.0,4.9,3.9,26.2,,112,109
112,Samuel Dalembert\dalemsa01,C,32,DAL,80,68,1614,6.8,12.0,0.568,0.0,0.0,0.0,6.8,12.0,0.569,3.2,4.4,0.737,6.4,10.8,17.2,1.2,1.3,3.0,2.9,6.7,16.8,,117,105
168,Drew Gooden\goodedr01,C,32,WAS,22,0,395,9.9,18.6,0.531,0.9,2.2,0.412,9.0,16.4,0.548,3.1,3.5,0.889,4.8,10.0,14.9,2.0,1.3,0.9,2.2,6.9,23.9,,117,104
59,Carlos Boozer\boozeca01,PF,32,CHI,76,76,2141,11.1,24.4,0.456,0.0,0.0,0.0,11.1,24.3,0.457,3.7,4.8,0.767,3.4,12.3,15.7,2.9,1.3,0.5,3.8,5.4,25.9,,95,98
253,Andrei Kirilenko\kirilan01,PF,32,BRK,45,4,857,5.0,9.8,0.513,0.1,0.3,0.2,5.0,9.5,0.523,3.7,7.3,0.513,3.4,5.6,8.9,4.4,2.4,1.2,3.3,4.0,13.8,,103,107
367,Zach Randolph\randoza01,PF,32,MEM,79,79,2705,11.1,23.7,0.467,0.0,0.4,0.1,11.0,23.3,0.474,4.9,6.7,0.742,5.2,10.5,15.7,3.9,1.1,0.5,3.6,4.1,27.1,,105,105
81,Jose Calderon\caldejo01,PG,32,DAL,81,81,2468,7.1,15.6,0.456,4.0,8.8,0.449,3.1,6.7,0.464,1.1,1.3,0.825,0.6,3.4,4.0,7.8,1.4,0.2,2.1,2.8,19.2,,120,112
370,Luke Ridnour\ridnolu01,PG,32,TOT,61,14,1141,5.8,15.0,0.385,1.7,4.9,0.343,4.1,10.0,0.406,0.8,1.2,0.654,1.1,3.4,4.4,8.0,1.5,0.4,3.0,4.2,14.0,,95,112
370,Luke Ridnour\ridnolu01,PG,32,MIL,36,12,763,5.8,15.0,0.384,1.7,4.7,0.368,4.0,10.4,0.391,0.9,1.3,0.684,1.0,3.2,4.3,8.4,1.6,0.1,3.2,3.8,14.1,,96,115
370,Luke Ridnour\ridnolu01,PG,32,CHA,25,2,378,5.8,14.8,0.389,1.6,5.5,0.3,4.1,9.3,0.441,0.5,1.0,0.571,1.1,3.7,4.8,7.4,1.2,0.8,2.7,5.1,13.7,,94,106
156,Francisco Garcia\garcifr01,SF,32,HOU,55,4,1083,5.4,13.5,0.401,3.2,8.9,0.358,2.3,4.6,0.485,0.5,0.9,0.526,1.0,4.6,5.6,2.9,1.2,1.5,1.4,5.5,14.5,,108,108
10,Tony Allen\allento01,SG,32,MEM,55,28,1278,8.5,17.3,0.494,0.5,2.0,0.234,8.1,15.3,0.527,3.2,5.1,0.628,3.3,5.4,8.7,3.9,3.8,0.8,3.8,5.1,20.7,,102,101
179,Willie Green\greenwi01,SG,32,LAC,55,9,869,5.9,15.6,0.376,2.4,7.0,0.339,3.5,8.6,0.407,1.6,2.0,0.824,0.7,3.8,4.5,2.9,1.3,0.6,2.0,5.5,15.7,,96,108
220,Royal Ivey\iveyro01,SG,32,OKC,2,0,5,0.0,20.1,0.0,0.0,10.1,0.0,0.0,10.1,0.0,0.0,0.0,,0.0,10.1,10.1,0.0,0.0,0.0,0.0,10.1,0.0,,0,107
238,Joe Johnson\johnsjo02,SG,32,BRK,79,79,2575,9.4,20.8,0.454,3.3,8.2,0.401,6.1,12.5,0.489,3.2,4.0,0.815,1.0,4.5,5.5,4.4,1.0,0.2,2.4,2.6,25.4,,110,112
255,Kyle Korver\korveky01,SG,32,ATL,71,71,2408,6.1,12.8,0.475,3.9,8.3,0.472,2.2,4.6,0.479,1.8,2.0,0.926,0.5,5.5,5.9,4.4,1.5,0.5,2.1,3.1,17.9,,118,108
450,Dwyane Wade\wadedw01,SG,32,MIA,54,53,1775,12.3,22.6,0.545,0.3,0.9,0.281,12.0,21.6,0.557,5.6,7.6,0.733,1.8,5.4,7.1,7.5,2.3,0.9,4.8,3.1,30.5,,110,106
160,Pau Gasol\gasolpa01,C,33,LAL,60,60,1884,11.0,22.9,0.48,0.1,0.4,0.286,10.9,22.5,0.483,4.8,6.6,0.736,3.2,11.8,15.0,5.2,0.7,2.4,3.6,3.2,26.9,,102,108
57,Matt Bonner\bonnema01,PF,33,SAS,61,0,690,5.3,12.0,0.445,3.1,7.2,0.429,2.3,4.8,0.47,0.7,0.9,0.75,1.2,8.3,9.5,2.3,1.1,0.8,1.2,3.6,14.4,,114,103
99,Nick Collison\collini01,PF,33,OKC,81,0,1353,5.0,9.0,0.556,0.1,0.6,0.235,4.8,8.3,0.58,2.5,3.5,0.71,4.3,6.6,10.9,3.9,1.1,1.0,2.6,7.0,12.6,,117,106
140,Reggie Evans\evansre01,PF,33,TOT,54,20,899,4.1,8.6,0.473,0.0,0.0,,4.1,8.6,0.473,4.1,7.5,0.554,6.6,12.6,19.2,1.2,2.1,0.2,3.3,6.8,12.3,,102,104
140,Reggie Evans\evansre01,PF,33,BRK,30,6,399,3.0,7.8,0.39,0.0,0.0,,3.0,7.8,0.39,4.6,8.6,0.538,7.0,12.6,19.6,0.7,1.7,0.3,3.7,7.1,10.7,,94,104
140,Reggie Evans\evansre01,PF,33,SAC,24,14,500,4.9,9.3,0.527,0.0,0.0,,4.9,9.3,0.527,3.8,6.6,0.569,6.3,12.5,18.8,1.6,2.4,0.1,3.1,6.6,13.5,,108,104
189,Al Harrington\harrial01,PF,33,WAS,34,0,511,8.3,20.9,0.396,3.4,10.1,0.34,4.8,10.8,0.449,2.7,3.5,0.771,1.5,6.6,8.1,2.8,1.4,0.0,3.4,7.3,22.7,,96,106
195,Udonis Haslem\hasleud01,PF,33,MIA,46,18,653,6.0,11.8,0.507,0.0,0.0,,6.0,11.8,0.507,2.0,3.5,0.568,3.4,10.7,14.1,1.0,0.9,1.2,1.9,6.4,13.9,,104,105
385,Luis Scola\scolalu01,PF,33,IND,82,2,1399,9.8,20.8,0.47,0.0,0.3,0.143,9.7,20.5,0.474,3.7,5.0,0.728,3.2,11.3,14.5,3.0,1.0,0.6,4.0,6.1,23.2,,96,99
460,David West\westda01,PF,33,IND,80,80,2472,9.6,19.7,0.488,0.1,0.3,0.267,9.5,19.4,0.491,4.2,5.3,0.789,2.5,8.9,11.4,4.7,1.3,1.6,2.8,3.9,23.5,,108,99
51,Steve Blake\blakest01,PG,33,TOT,55,28,1498,4.4,11.6,0.377,2.6,6.9,0.376,1.8,4.7,0.378,1.1,1.4,0.767,0.4,4.8,5.2,10.1,1.8,0.3,3.3,2.8,12.4,,103,109
51,Steve Blake\blakest01,PG,33,LAL,27,27,891,4.8,12.7,0.378,2.8,7.2,0.397,2.0,5.6,0.353,1.5,1.9,0.8,0.4,5.2,5.6,11.2,1.9,0.1,3.9,2.7,14.0,,103,112
51,Steve Blake\blakest01,PG,33,GSW,28,1,607,3.7,9.9,0.375,2.2,6.5,0.342,1.5,3.4,0.439,0.4,0.7,0.625,0.4,4.2,4.6,8.4,1.6,0.5,2.5,3.0,10.0,,105,105
208,Kirk Hinrich\hinriki01,PG,33,CHI,73,61,2116,6.1,15.6,0.393,2.1,6.1,0.351,4.0,9.5,0.419,2.4,3.1,0.76,0.8,4.0,4.8,7.2,2.0,0.7,3.0,5.1,16.7,,100,102
34,Matt Barnes\barnema02,SF,33,LAC,63,40,1735,6.7,15.2,0.438,2.8,8.2,0.343,3.9,7.0,0.549,1.9,2.6,0.733,1.7,6.7,8.4,3.6,1.6,0.8,2.5,5.3,18.0,,107,106
74,Caron Butler\butleca01,SF,33,TOT,56,13,1419,7.7,19.6,0.394,3.6,9.0,0.394,4.2,10.5,0.395,2.3,2.7,0.84,0.8,7.5,8.3,3.0,1.7,0.6,2.2,4.3,21.3,,102,108
74,Caron Butler\butleca01,SF,33,MIL,34,13,821,8.7,22.6,0.387,3.4,9.4,0.361,5.4,13.2,0.406,3.0,3.6,0.839,1.0,9.0,10.1,3.6,1.5,0.7,3.3,4.1,23.8,,96,110
74,Caron Butler\butleca01,SF,33,OKC,22,0,598,6.4,15.6,0.409,3.8,8.6,0.441,2.6,7.1,0.369,1.3,1.6,0.842,0.4,5.6,6.0,2.2,2.0,0.5,0.7,4.7,17.9,,115,105
133,Mike Dunleavy\dunlemi02,SF,33,CHI,82,61,2584,6.9,15.9,0.43,2.5,6.7,0.38,4.3,9.3,0.467,2.9,3.4,0.854,0.9,6.2,7.1,3.8,1.3,0.9,2.2,3.4,19.1,,108,102
231,Richard Jefferson\jefferi01,SF,33,UTA,82,78,2213,7.0,15.5,0.45,2.9,7.1,0.409,4.1,8.4,0.484,2.8,3.8,0.741,0.4,4.8,5.2,3.1,1.3,0.3,2.2,4.0,19.7,,109,114
242,James Jones\jonesja02,SF,33,MIA,20,6,236,6.9,15.2,0.456,6.2,12.0,0.519,0.7,3.1,0.214,1.6,2.5,0.636,0.4,4.7,5.1,2.0,0.7,0.9,0.9,1.3,21.6,,127,110
305,Mike Miller\millemi01,SF,33,MEM,82,4,1707,6.7,13.9,0.481,3.3,7.3,0.459,3.3,6.6,0.505,1.4,1.8,0.821,0.9,5.5,6.5,4.1,0.8,0.2,2.4,3.0,18.1,,115,109
363,Tayshaun Prince\princta01,SF,33,MEM,76,76,1948,5.5,13.5,0.407,0.5,1.9,0.29,4.9,11.6,0.426,0.9,1.6,0.567,0.9,5.5,6.4,3.3,1.1,0.5,1.1,1.7,12.4,,97,108
55,Keith Bogans\boganke01,SG,33,BOS,6,0,55,2.8,5.6,0.5,2.8,5.6,0.5,0.0,0.0,,2.8,2.8,1.0,0.0,2.8,2.8,2.8,0.9,0.0,0.9,1.9,11.2,,153,113
105,Jamal Crawford\crawfja01,SG,33,LAC,69,24,2094,10.1,24.2,0.416,3.8,10.7,0.361,6.2,13.5,0.46,6.7,7.7,0.866,0.8,3.0,3.8,5.3,1.4,0.3,3.2,2.9,30.6,,110,109
288,Roger Mason\masonro01,SG,33,MIA,25,2,260,5.1,13.6,0.373,3.4,9.7,0.354,1.6,3.8,0.421,1.4,1.4,1.0,0.2,4.3,4.5,3.8,1.2,0.2,1.8,5.3,15.0,,104,110
62,Elton Brand\brandel01,C,34,ATL,73,15,1414,6.4,11.9,0.539,0.0,0.1,0.0,6.4,11.8,0.542,2.2,3.4,0.649,3.5,9.5,12.9,2.7,1.4,3.2,2.2,6.9,15.0,,110,103
345,Jannero Pargo\pargoja01,PG,34,CHA,29,0,242,11.2,25.3,0.441,5.1,12.9,0.4,6.0,12.4,0.483,1.7,2.4,0.727,0.2,4.1,4.3,11.2,3.0,0.2,5.6,3.6,29.2,,102,103
